BRDCST_DE,BRDCST_END_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20210915,20210915,KBS Story,205010,214850,목욕탕집남자들,,82회,전국,005840,드라마&영화,드라마,주말연속극,0,0.00391,0.01784,0.02746,0,0.05455,0.05451,0.015,0.09552,0,0.00223,0.04338,0.16478,0.05769,"이순재,강부자,장용,고두심,남성훈,윤여정,배종옥,윤다훈,도지원,김희선"
20210915,20210916,KBS Story,225010,000350,부부클리닉사랑과전쟁,,264회,전국,011340,드라마&영화,드라마,단막극,0.01131,0,0.00871,0,0.00372,0.01875,0.03608,0,0.01135,0.00315,0.00299,0.05057,0.03495,0.05413,"이재만,민지영,최영완,이정수,장가현,손유경,이준우"
20210916,20210916,KBS Story,000510,011350,부부클리닉사랑과전쟁2,,101회,전국,010840,드라마&영화,드라마,단막극,0,0,0,0.06303,0,0,0.18587,0,0,0,0.0706,0.00581,0.11654,0.12754,"이재만,민지영,최영완,이정수,장가현,손유경,이준우"
20210916,20210916,KBS Story,011510,015959,빨강구두,,40회,전국,004449,드라마&영화,드라마,일일연속극,0,0,0,0.03962,0,0,0.21391,0,0,0,0,0.0336,0.29176,0.06024,"민희경역:최명길,김진아역:소이현,윤기석역:박윤재,윤현석역:신정윤,권혜빈역:정유민,권혁상역:선우재덕,권수연역:최영완,최숙자역:반효정,소옥경역:경인선,양선희역:이숙,소태길역:김광영,이건욱역:지상윤,정유경역:하은진"
20210915,20210915,KTV,020243,030154,토지,,97회,전국,005911,드라마&영화,드라마,주말연속극,0,0,0,0,0,0,0,0,0,0,0,0,0.03081,0,"저자박경리,출판마로니에북스2012.08.15.,리뷰97건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰213건,도서12,150원판매처 7건,e북8,100원판매처 5건,관련오디오클립,저자박경리,출판마로니에북스2012.08.15.,리뷰88건,도서12,150원판매처 7건,e북8,100원판매처 6건,관련오디오클립,저자전은규(대박땅꾼),출판길벗2021.06.16.,리뷰10건,도서17,100원판매처 8건,e북11,970원판매처 6건,저자박경리,출판마로니에북스2012.08.15.,리뷰113건,도서12,150원판매처 7건,e북8,100원판매처 4건,저자박경리,출판마로니에북스2012.08.15.,리뷰97건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰44건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰73건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰36건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰42건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰29건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰41건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰34건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰32건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰26건,도서12,150원판매처 7건,e북8,100원판매처 5건"
20210915,20210915,KTV,205621,214217,사랑과진실,,61회,전국,004556,드라마&영화,드라마,주말연속극,0,0.0127,0,0,0.00755,0.00199,0.05975,0,0.00789,0.0073,0,0.00734,0.00938,0.15171,"정애리,김용림,유인촌,임채무,이덕화"
20210915,20210915,KTV,214517,224600,토지,,98회,전국,010043,드라마&영화,드라마,주말연속극,0,0,0,0,0,0,0.0716,0,0.0154,0,0,0,0.02986,0.07212,"저자박경리,출판마로니에북스2012.08.15.,리뷰97건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰213건,도서12,150원판매처 7건,e북8,100원판매처 5건,관련오디오클립,저자박경리,출판마로니에북스2012.08.15.,리뷰88건,도서12,150원판매처 7건,e북8,100원판매처 6건,관련오디오클립,저자전은규(대박땅꾼),출판길벗2021.06.16.,리뷰10건,도서17,100원판매처 8건,e북11,970원판매처 6건,저자박경리,출판마로니에북스2012.08.15.,리뷰113건,도서12,150원판매처 7건,e북8,100원판매처 4건,저자박경리,출판마로니에북스2012.08.15.,리뷰97건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰44건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰73건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰36건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰42건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰29건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰41건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰34건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰32건,도서12,150원판매처 7건,e북8,100원판매처 5건,저자박경리,출판마로니에북스2012.08.15.,리뷰26건,도서12,150원판매처 7건,e북8,100원판매처 5건"
20210915,20210915,KTV,224912,232928,전원일기,,400회,전국,004016,드라마&영화,드라마,주말연속극,0,0,0,0,0,0.01651,0.12349,0,0,0,0.01441,0,0.03967,0.17043,"최불암,김혜자,김용건,김수미,고두심,유인촌,정대홍"
20210915,20210916,KTV,233123,001719,사랑과진실,,61회,전국,004556,드라마&영화,드라마,주말연속극,0,0,0,0,0,0,0.01045,0,0.01021,0.02209,0,0,0.00792,0.00512,"정애리,김용림,유인촌,임채무,이덕화"
20210915,20210915,O tvN,020000,021834,계룡선녀전,,6회,전국,001834,드라마&영화,드라마,미니시리즈,0,0,0.10015,0,0,0.11341,0.15128,0,0,0,0,0.15975,0.04827,0.29412,"선옥남역:문채원,정이현역:윤현민,김금역:서지훈,선옥남역:고두심,조봉대역:안영미,이함숙역:전수진,점순이역:강미나,구선생역:안길강,박신선역:고건한,오선녀역:황영희"
20210915,20210915,O tvN,023048,033710,내일그대와,,5회,전국,010622,드라마&영화,드라마,미니시리즈,0,0.01024,0.18322,0.00737,0.013,0.12247,0.26558,0.03851,0,0,0.02768,0.01671,0.14761,0.4247,"송마린역:신민아,유소준역:이제훈,이건숙역:김예원,차부심역:이정은,오소리역:이봉련,두식역:조한철,강기둥역:강기둥,신세영역:박주희,신성규역:오광록,김용진역:백현진,황비서역:채동현,왕상무역:김승훈,천민준역:황희"
20210915,20210915,O tvN,035311,050031,내일그대와,,6회,전국,010720,드라마&영화,드라마,미니시리즈,0,0,0.32052,0.02136,0.00435,0.21986,0.33202,0,0,0.04085,0.00424,0,0.25796,0.48451,"송마린역:신민아,유소준역:이제훈,이건숙역:김예원,차부심역:이정은,오소리역:이봉련,두식역:조한철,강기둥역:강기둥,신세영역:박주희,신성규역:오광록,김용진역:백현진,황비서역:채동현,왕상무역:김승훈,천민준역:황희"
20210915,20210915,O tvN,051654,062627,내일그대와,,7회,전국,010933,드라마&영화,드라마,미니시리즈,0,0,0.00786,0.00525,0,0,0.03093,0,0,0,0.02384,0,0.00677,0.0398,"송마린역:신민아,유소준역:이제훈,이건숙역:김예원,차부심역:이정은,오소리역:이봉련,두식역:조한철,강기둥역:강기둥,신세영역:박주희,신성규역:오광록,김용진역:백현진,황비서역:채동현,왕상무역:김승훈,천민준역:황희"
