BRDCST_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20200613,OCN Thrills,025318,035504,번외수사,,4회,전국,010146,드라마&영화,드라마,미니시리즈,0,0,0,0,0.00509,0.33252,0.04929,0,0,0,0,0,0.06957,0.15991,"진강호역:차태현,강무영역:이선빈,이반석역:정상훈,테디정역:윤경호,탁원역:지승현,민대진역:박정우,맨손역:박태산,연장역:장진희,지수철역:이영석,노순이역:민경옥"
20200613,OCN Thrills,035951,050553,번외수사,,5회,전국,010602,드라마&영화,드라마,미니시리즈,0.01106,0.00455,0,0.00737,0.00867,0.13657,0.00799,0.01092,0,0.02028,0,0.00824,0.06707,0.08307,"진강호역:차태현,강무영역:이선빈,이반석역:정상훈,테디정역:윤경호,탁원역:지승현,민대진역:박정우,맨손역:박태산,연장역:장진희,지수철역:이영석,노순이역:민경옥"
20200613,OCN Thrills,050840,060817,번외수사,,6회,전국,005937,드라마&영화,드라마,미니시리즈,0,0,0,0,0.02428,0.04001,0,0,0,0,0,0.04966,0.11207,0.00081,"진강호역:차태현,강무영역:이선빈,이반석역:정상훈,테디정역:윤경호,탁원역:지승현,민대진역:박정우,맨손역:박태산,연장역:장진희,지수철역:이영석,노순이역:민경옥"
20200613,OCN Thrills,140307,151039,번외수사,,5회,전국,010732,드라마&영화,드라마,미니시리즈,0.42134,0.9385,0,0.18655,0.35745,0.10905,0.13263,0,0.01012,0,0.10301,0.35489,0.06697,0.10078,"진강호역:차태현,강무영역:이선빈,이반석역:정상훈,테디정역:윤경호,탁원역:지승현,민대진역:박정우,맨손역:박태산,연장역:장진희,지수철역:이영석,노순이역:민경옥"
20200613,OCN Thrills,151741,161918,번외수사,,6회,전국,010137,드라마&영화,드라마,미니시리즈,0.54195,0.36258,0.00442,0.35279,0.26429,0.23957,0.117,0,0,0.00544,0.09278,0.39955,0.30694,0.03752,"진강호역:차태현,강무영역:이선빈,이반석역:정상훈,테디정역:윤경호,탁원역:지승현,민대진역:박정우,맨손역:박태산,연장역:장진희,지수철역:이영석,노순이역:민경옥"
20200613,TRENDY,115535,125930,영혼수선공,,11회,전국,010355,드라마&영화,드라마,미니시리즈,0,0,0.06006,0,0.01998,0.05357,0.01063,0,0,0,0.00821,0.02768,0.14249,0.00516,"이시준역:신하균,한우주역:정소민,인동혁역:태인호,지영원역:박예진,공지선역:주민경,조인혜역:조경숙,오기태역:박수영,박대하역:정해균,이택경역:최정우,노우정역:안동구,강누리역:하영,임세찬역:장유상,공지희역:박한솔,장유미역:김가란,김영석역:김강민,송민수역:류시원"
20200613,TRENDY,201614,212013,영혼수선공,,11회,전국,010359,드라마&영화,드라마,미니시리즈,0.0037,0,0,0,0.00591,0.06339,0,0,0,0.01832,0,0.00168,0.03684,0.00468,"이시준역:신하균,한우주역:정소민,인동혁역:태인호,지영원역:박예진,공지선역:주민경,조인혜역:조경숙,오기태역:박수영,박대하역:정해균,이택경역:최정우,노우정역:안동구,강누리역:하영,임세찬역:장유상,공지희역:박한솔,장유미역:김가란,김영석역:김강민,송민수역:류시원"
20200614,KBS2,121126,131051,영혼수선공,<21회/22회>,21회/22회,전국,005925,드라마&영화,드라마,미니시리즈,0.89554,0.0743,0.21721,0.44256,0.62253,0.73409,0.28133,1.57904,0.28817,0.22723,0.63539,0.54615,0.51688,0.86338,"이시준역:신하균,한우주역:정소민,인동혁역:태인호,지영원역:박예진,공지선역:주민경,조인혜역:조경숙,오기태역:박수영,박대하역:정해균,이택경역:최정우,노우정역:안동구,강누리역:하영,임세찬역:장유상,공지희역:박한솔,장유미역:김가란,김영석역:김강민,송민수역:류시원"
20200614,KBS2,132030,141954,영혼수선공,<23회/24회>,23회/24회,전국,005924,드라마&영화,드라마,미니시리즈,0.69896,0.6181,0.20991,0.61649,0.71369,1.04702,0.68557,1.53001,0.41768,0.18855,0.30742,1.13693,0.70706,1.55295,"이시준역:신하균,한우주역:정소민,인동혁역:태인호,지영원역:박예진,공지선역:주민경,조인혜역:조경숙,오기태역:박수영,박대하역:정해균,이택경역:최정우,노우정역:안동구,강누리역:하영,임세찬역:장유상,공지희역:박한솔,장유미역:김가란,김영석역:김강민,송민수역:류시원"
20200614,KBS2,154139,161903,한번다녀왔습니다,<45회>,45회,전국,003724,드라마&영화,드라마,주말연속극,0.12042,0.49253,1.59504,0.84707,1.23908,3.01541,1.80765,0.3721,0.70392,1.22619,0.64846,4.04878,3.17682,2.36644,"송영달역:천호진,장옥분역:차화연,최윤정역:김보연,강초연역:이정은,송나희역:이민정,윤규진역:이상엽,송준선역:오대환,송가희역:오윤아,송다희역:이초희,양치수역:안길강,장옥자역:백지원,성현경역:임정은,윤재석역:이상이,박효신역:기도훈,김지훈역:문우진,이주리역:김소라,김가연역:송다은,건어물역:신미영,꽈배기역:김가영,송서영역:이가연,송서진역:안서연,이정록역:알렉스,유보영역:손성윤,유시후역:송민재,박지연역:신수정,한기영역:강유석,홍성우역:김현목,신혜정역:김미은,심정희역:이상경,오연지역:한봄,오정봉역:오의식,이종수역:장원혁,김승현역:배호근,송이역:김주영,지원역:찬희,이현역:이필모"
